RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
3101.0,Los Angeles,California,1,463200.0,446400.0,429900.0,419300.0,404700.0,388700.0,372600.0,361600.0,352e3,339100.0,323500.0,310900.0,302400.0,296700.0,294e3,299300.0,307200.0,314200.0,322100.0,327400.0,332200.0,336200.0,339600.0,338300.0,334400.0,331100.0,336900.0,335400.0,336500.0,330700.0,337100.0,335900.0,338900.0,336800.0,334600.0,331300.0,325100.0,325800.0,325400.0,322800.0,320700.0,317e3,317800.0,312e3,312700.0,311500.0,313500.0,311100.0,310100.0,312700.0,316400.0,320600.0,326500.0,331900.0,342900.0,350400.0,361200.0,368400.0,371400.0,370200.0,373400.0,386600.0,402600.0,415100.0,420900.0,426e3,428300.0,432200.0,435400.0,437300.0,437600.0,439e3,441500.0,445800.0,449200.0,449700.0,452700.0,454300.0,456e3,456700.0,456900.0,458300.0,468e3,476500.0,481800.0,477900.0,477e3,480600.0,482500.0,486300.0,490500.0,493100.0,494100.0,497900.0,504400.0,506800.0,506800.0,509100.0,513600.0,515900.0,516700.0,517100.0,519600.0,523500.0,531500.0,536800.0,545600.0,545e3,546500.0,543e3,549600.0,554200.0,562800.0,566e3,574400.0,575700.0,583900.0,583600.0
139.0,Cook,Illinois,2,,,,,,,,,,,,,,,,188100.0,191100.0,196200.0,196e3,197200.0,198700.0,202400.0,202500.0,197100.0,199400.0,196600.0,196200.0,190800.0,186500.0,182100.0,170200.0,170400.0,174400.0,183600.0,183e3,179900.0,177600.0,170800.0,163100.0,157200.0,161200.0,166200.0,165800.0,164300.0,158600.0,160500.0,157500.0,155300.0,157100.0,153100.0,153e3,149600.0,153600.0,160200.0,160600.0,159500.0,158800.0,157600.0,161100.0,158200.0,162500.0,157500.0,163900.0,169100.0,186500.0,195e3,195900.0,197400.0,195900.0,199200.0,195800.0,200900.0,204e3,203e3,200200.0,201e3,201300.0,202900.0,203700.0,209100.0,210600.0,210600.0,213200.0,214100.0,223600.0,223200.0,225500.0,217200.0,218100.0,217100.0,217500.0,217600.0,215600.0,216200.0,215900.0,219400.0,231900.0,234400.0,234800.0,223400.0,224100.0,226e3,221e3,220200.0,221800.0,234200.0,24e4,244300.0,255600.0,254e3,249600.0,233100.0,230200.0,229e3,225200.0,225e3,225500.0,232600.0
1090.0,Harris,Texas,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180100.0,182e3,182500.0,183300.0,182900.0,183600.0,185100.0,186500.0,188e3,186200.0,187100.0,186900.0,189e3,189500.0,190600.0,192300.0,195900.0,196100.0,195400.0,192900.0,194500.0,198600.0,203400.0,209300.0,208700.0,206300.0
2402.0,Maricopa,Arizona,4,229100.0,222900.0,217600.0,212400.0,205200.0,197400.0,187500.0,178700.0,169100.0,159300.0,147600.0,136600.0,128800.0,123100.0,120500.0,121900.0,125100.0,128800.0,130900.0,132600.0,136300.0,136800.0,135900.0,134500.0,134500.0,136300.0,135200.0,134200.0,131600.0,128900.0,126700.0,125700.0,124700.0,121600.0,119200.0,118400.0,118e3,117300.0,115100.0,115900.0,115900.0,116100.0,117100.0,118700.0,124500.0,126700.0,128900.0,128900.0,132400.0,138100.0,144800.0,151e3,154200.0,158200.0,157400.0,161600.0,163600.0,169100.0,168500.0,169e3,170400.0,175800.0,180300.0,184300.0,188400.0,189700.0,191e3,192600.0,194500.0,194800.0,192600.0,191500.0,192500.0,193500.0,194100.0,192700.0,193800.0,195800.0,198400.0,198700.0,198900.0,200500.0,201700.0,204200.0,205800.0,207600.0,21e4,212300.0,214200.0,213900.0,214300.0,217100.0,220400.0,225800.0,227400.0,229600.0,229e3,230800.0,232e3,233500.0,233900.0,235700.0,238700.0,240200.0,241500.0,239400.0,237200.0,234800.0,237300.0,242200.0,244900.0,243700.0,243400.0,243400.0,244300.0,245900.0,247700.0,249900.0
2841.0,San Diego,California,5,408300.0,395700.0,378900.0,366800.0,351100.0,338500.0,329e3,318700.0,307500.0,298400.0,292400.0,291500.0,285700.0,283e3,280100.0,286900.0,295200.0,305200.0,313300.0,318700.0,322600.0,327100.0,327200.0,331800.0,332600.0,336800.0,334400.0,330500.0,329500.0,327700.0,334400.0,334600.0,337e3,334800.0,329900.0,326200.0,322300.0,322500.0,320900.0,317e3,315500.0,314100.0,312500.0,311800.0,312300.0,315300.0,319100.0,320800.0,323100.0,324100.0,328e3,329200.0,333100.0,336800.0,345300.0,350900.0,358600.0,366800.0,373700.0,377800.0,379600.0,386900.0,395900.0,403100.0,407500.0,408400.0,413400.0,413100.0,416100.0,417500.0,421700.0,423600.0,426300.0,427300.0,428600.0,427600.0,430800.0,433300.0,436200.0,437900.0,437900.0,437300.0,447200.0,454500.0,459100.0,451200.0,449200.0,452200.0,455700.0,457600.0,455900.0,457900.0,463600.0,469e3,476600.0,477300.0,478300.0,476500.0,477700.0,477800.0,475800.0,48e4,484700.0,493200.0,494600.0,498900.0,504700.0,511900.0,514300.0,513600.0,513900.0,518800.0,521e3,524e3,527300.0,528600.0,536200.0,540900.0
1286.0,Orange,California,6,514800.0,505100.0,490500.0,472200.0,459e3,444500.0,435400.0,423500.0,409300.0,399300.0,385800.0,384300.0,381400.0,380500.0,385200.0,394300.0,409800.0,420200.0,428900.0,435800.0,440400.0,443400.0,447800.0,446900.0,446200.0,439200.0,438e3,435e3,442100.0,441800.0,445800.0,442300.0,443100.0,433300.0,428900.0,424800.0,432e3,429400.0,424900.0,417200.0,417700.0,417500.0,420300.0,413900.0,411200.0,403900.0,406300.0,403500.0,405400.0,407300.0,416300.0,423800.0,434200.0,442200.0,451e3,454800.0,461e3,468100.0,470200.0,478600.0,489400.0,507500.0,518100.0,522700.0,526600.0,529400.0,531900.0,530700.0,532600.0,538400.0,544e3,550500.0,551500.0,552900.0,555e3,555500.0,556200.0,556500.0,562500.0,574e3,577100.0,575100.0,568300.0,573200.0,577700.0,582100.0,579500.0,585900.0,592700.0,596600.0,597700.0,595100.0,600600.0,603300.0,611700.0,611700.0,615900.0,616500.0,621700.0,623e3,623700.0,629500.0,631300.0,64e4,641800.0,644600.0,642e3,640600.0,643700.0,643300.0,648700.0,650800.0,659900.0,653900.0,657500.0,656500.0,671300.0,67e4
581.0,Kings,New York,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436500.0,439800.0,452100.0,455900.0,457300.0,452800.0,463600.0,471700.0,467e3,454100.0,454500.0,458400.0,451800.0,427500.0,424800.0,428600.0,429300.0,439500.0,453700.0,482700.0,474400.0,468400.0,467900.0,488300.0,490800.0,474300.0,463100.0,458400.0,458200.0,449200.0,454e3,462100.0,471e3,473700.0,476400.0,477500.0,481400.0,488e3,485e3,467700.0,469600.0,474300.0,511900.0,520300.0,525e3,513e3,503500.0,518900.0,518900.0,525e3,515400.0,523200.0,541300.0,558100.0,560600.0,555800.0,558700.0,573200.0,581100.0,584100.0,585400.0,591700.0,605500.0,605800.0,599300.0,595300.0,593900.0,592500.0,584900.0,576300.0,586500.0,579900.0,607600.0,596600.0,601800.0,584e3,603100.0,615400.0,629400.0,633100.0,633100.0,612800.0,586600.0,565400.0,
2964.0,Miami-Dade,Florida,8,294500.0,288200.0,277200.0,260800.0,249800.0,246600.0,239300.0,229700.0,211400.0,204300.0,189900.0,183e3,174300.0,167800.0,160500.0,152600.0,152600.0,156100.0,157500.0,157200.0,155200.0,158500.0,167e3,173900.0,18e4,176400.0,174900.0,166500.0,157800.0,151100.0,142800.0,145700.0,143900.0,144e3,131300.0,128900.0,128e3,137300.0,143900.0,150500.0,163100.0,162400.0,159800.0,153400.0,15e4,157300.0,162200.0,169300.0,169200.0,171e3,172300.0,175400.0,174e3,175800.0,173800.0,172400.0,169400.0,177500.0,182100.0,190600.0,189400.0,194100.0,198400.0,205300.0,206500.0,212100.0,209900.0,207e3,202e3,200800.0,205700.0,198500.0,196700.0,198400.0,208e3,211600.0,214100.0,214800.0,214600.0,213100.0,207300.0,212600.0,213800.0,222400.0,224100.0,225100.0,226600.0,227800.0,228700.0,229900.0,231e3,234300.0,228300.0,228200.0,232600.0,244200.0,247700.0,245300.0,241600.0,240400.0,243100.0,250500.0,254900.0,263600.0,265700.0,274500.0,273900.0,274900.0,271200.0,270900.0,265200.0,267e3,265700.0,276e3,,,,
978.0,Dallas,Texas,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188900.0,185500.0,185500.0,185200.0,184600.0,186700.0,188400.0,19e4,191100.0,191700.0,192100.0,193900.0,195400.0,197500.0,196400.0,195700.0,197800.0,201e3,202700.0,200800.0,202900.0,207100.0,21e4,209300.0,209700.0,209600.0,210100.0,214500.0,217200.0,222100.0,218800.0,
2832.0,Riverside,California,10,317300.0,300400.0,282300.0,270900.0,259e3,247200.0,235600.0,227e3,218200.0,207400.0,199100.0,192e3,184600.0,175900.0,169100.0,167800.0,168900.0,170800.0,173400.0,176200.0,181100.0,184500.0,19e4,193500.0,193700.0,190800.0,190400.0,192700.0,193700.0,192400.0,191500.0,191600.0,189900.0,189300.0,189700.0,193100.0,192300.0,189200.0,185500.0,184800.0,184200.0,182900.0,183300.0,183900.0,185500.0,183800.0,184800.0,186600.0,188700.0,192200.0,192500.0,195e3,196300.0,199200.0,203500.0,209400.0,215600.0,221200.0,225900.0,230400.0,234700.0,237800.0,241600.0,247600.0,252400.0,255100.0,258400.0,261e3,267600.0,269600.0,276100.0,280400.0,282300.0,280700.0,280200.0,282200.0,283700.0,284100.0,283900.0,285500.0,286800.0,288900.0,289700.0,295700.0,296400.0,299900.0,295400.0,297500.0,298200.0,300300.0,302100.0,302600.0,303500.0,304500.0,307800.0,310700.0,314e3,314400.0,315100.0,316e3,316700.0,319300.0,322600.0,326500.0,328800.0,329400.0,330200.0,335e3,338500.0,342900.0,340700.0,342800.0,345e3,349400.0,351600.0,352800.0,353600.0,352400.0
3250.0,San Bernardino,California,11,270100.0,255100.0,241200.0,232700.0,222e3,213e3,197600.0,190900.0,182400.0,177e3,167200.0,158800.0,152200.0,142400.0,136100.0,132900.0,133e3,135e3,134900.0,139200.0,143100.0,148e3,149600.0,15e4,148900.0,148e3,147700.0,150500.0,151500.0,152900.0,150100.0,150100.0,149200.0,150200.0,151500.0,152400.0,152e3,148400.0,145400.0,144200.0,145900.0,147900.0,146900.0,146900.0,146900.0,147200.0,147400.0,145600.0,146900.0,147100.0,15e4,152900.0,155900.0,159600.0,160200.0,162600.0,167700.0,173500.0,177e3,175500.0,178600.0,182300.0,189800.0,195200.0,198100.0,201600.0,204700.0,214500.0,215e3,22e4,218800.0,224400.0,223700.0,225900.0,227100.0,231100.0,231200.0,231500.0,224800.0,228800.0,231900.0,240400.0,240400.0,241900.0,245900.0,248300.0,248200.0,247800.0,250800.0,257100.0,253100.0,251400.0,250600.0,257800.0,260900.0,262900.0,265800.0,266200.0,266900.0,265900.0,269400.0,268800.0,271800.0,273200.0,279e3,281900.0,284100.0,287500.0,292600.0,297e3,300600.0,306200.0,306800.0,306e3,301e3,305700.0,307600.0,307900.0
445.0,Clark,Nevada,12,245600.0,239300.0,235600.0,229600.0,220200.0,209400.0,195900.0,188500.0,178700.0,170300.0,161700.0,153200.0,147100.0,136500.0,130600.0,126300.0,124900.0,122200.0,120200.0,121800.0,124100.0,124700.0,125200.0,123300.0,123900.0,124600.0,128600.0,131200.0,128700.0,126800.0,123e3,123100.0,121900.0,119800.0,119e3,116400.0,114900.0,112600.0,112600.0,113e3,111200.0,108300.0,106100.0,107700.0,110200.0,110500.0,110600.0,108400.0,110700.0,112400.0,117e3,121100.0,122900.0,124700.0,125100.0,129600.0,133300.0,136900.0,139400.0,140100.0,143900.0,147900.0,154e3,160100.0,162900.0,165400.0,164100.0,166e3,167300.0,169100.0,169900.0,169900.0,172700.0,174500.0,177100.0,170900.0,17e4,172700.0,180400.0,183700.0,183700.0,184300.0,185400.0,188300.0,189200.0,190500.0,190200.0,191300.0,193100.0,194200.0,195500.0,194800.0,196100.0,197100.0,201300.0,202600.0,204100.0,202700.0,204800.0,206100.0,207200.0,206e3,206e3,208100.0,212400.0,212600.0,215700.0,213800.0,219100.0,219400.0,225500.0,233900.0,240400.0,244900.0,246e3,246200.0,244300.0,
207.0,King,Washington,13,394100.0,390600.0,385400.0,379100.0,368300.0,367e3,364e3,362300.0,356e3,358400.0,363800.0,363500.0,355100.0,343100.0,337300.0,334300.0,332800.0,335600.0,339600.0,342500.0,341e3,348300.0,362900.0,372e3,369700.0,355400.0,346700.0,341700.0,353300.0,361e3,365800.0,357300.0,356e3,358400.0,361900.0,360500.0,350400.0,342100.0,332400.0,326700.0,321100.0,322400.0,327400.0,321e3,319200.0,317100.0,331800.0,330300.0,333e3,335700.0,341900.0,347200.0,344100.0,349100.0,351900.0,357e3,366300.0,369100.0,370100.0,368300.0,371100.0,373900.0,377400.0,376800.0,381900.0,383e3,387700.0,386100.0,385200.0,382500.0,386e3,387e3,387300.0,382200.0,381100.0,384600.0,392500.0,392900.0,395100.0,393900.0,396300.0,395900.0,397100.0,402200.0,404400.0,411900.0,411900.0,414700.0,408100.0,414100.0,414500.0,420600.0,421e3,430600.0,436400.0,438400.0,440100.0,442700.0,448700.0,452600.0,452100.0,452900.0,452600.0,458800.0,467100.0,472500.0,479900.0,478800.0,486700.0,498900.0,516500.0,528400.0,538400.0,545800.0,549800.0,550800.0,552800.0,562600.0
3136.0,Santa Clara,California,14,665e3,641100.0,620600.0,609400.0,602600.0,589300.0,565500.0,534800.0,497e3,472600.0,454800.0,444400.0,421e3,404500.0,399100.0,411e3,439300.0,464200.0,478500.0,485400.0,493200.0,509300.0,510400.0,504900.0,500800.0,497900.0,503300.0,507400.0,518300.0,525800.0,530800.0,531900.0,529300.0,523200.0,512300.0,493400.0,482200.0,477900.0,487200.0,500500.0,505100.0,513800.0,509700.0,504300.0,495500.0,492100.0,492100.0,484600.0,482300.0,491600.0,511500.0,536e3,559300.0,584400.0,594900.0,605200.0,605100.0,613300.0,621400.0,626800.0,629100.0,633300.0,644100.0,652400.0,657100.0,661500.0,666200.0,669500.0,669500.0,672e3,680200.0,689200.0,699100.0,704900.0,708800.0,712300.0,708700.0,719400.0,725600.0,739200.0,742500.0,751300.0,749300.0,759e3,763100.0,772600.0,780200.0,791200.0,806800.0,826400.0,829900.0,835400.0,828900.0,842500.0,841300.0,846500.0,843400.0,850900.0,852900.0,851800.0,856100.0,855800.0,863600.0,870900.0,880900.0,884500.0,882e3,890800.0,904500.0,911700.0,913500.0,923300.0,937300.0,958400.0,982500.0,1022100.0,1049700.0,1099300.0
1561.0,Broward,Florida,15,233300.0,220400.0,213e3,205600.0,204700.0,204500.0,193700.0,188400.0,176500.0,171300.0,160300.0,151300.0,142700.0,133500.0,123500.0,115500.0,113900.0,116e3,117700.0,118200.0,122500.0,126900.0,124500.0,119e3,116500.0,113800.0,114700.0,112700.0,114700.0,113500.0,111500.0,111e3,113400.0,114800.0,110900.0,105200.0,101700.0,100700.0,99500.0,102700.0,106e3,107500.0,106200.0,107100.0,111400.0,114800.0,118700.0,117800.0,118200.0,116200.0,117700.0,119e3,120500.0,122400.0,123700.0,127700.0,129700.0,136800.0,139600.0,144200.0,141500.0,142800.0,143400.0,146600.0,149700.0,153e3,156500.0,159500.0,161400.0,162300.0,163e3,162600.0,163800.0,161600.0,161500.0,161500.0,165100.0,166500.0,169300.0,170700.0,175600.0,178500.0,179200.0,179600.0,181100.0,186500.0,189400.0,192300.0,193900.0,197100.0,194700.0,193600.0,190500.0,193600.0,197900.0,202700.0,208100.0,210900.0,214500.0,215500.0,214e3,212700.0,214500.0,218300.0,221200.0,220700.0,220700.0,221300.0,224300.0,227100.0,225800.0,226200.0,224e3,229300.0,,,,
386.0,Bexar,Texas,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168800.0,168600.0,168100.0,169200.0,168800.0,170200.0,17e4,173100.0,174900.0,176700.0,175900.0,176200.0,178100.0,179500.0,179e3,177200.0,177600.0,176200.0,178e3,177300.0,179300.0,179400.0,181300.0,181600.0,182e3,182500.0,186700.0,192600.0,195300.0,195900.0,194400.0,191700.0,191300.0,186500.0,186400.0,184100.0,187900.0,190200.0,190500.0,189200.0,188100.0,190200.0,
2452.0,New York,New York,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811e3,800600.0,782300.0,802900.0,838400.0,859900.0,855500.0,820600.0,822500.0,839300.0,851e3,829600.0,783700.0,745300.0,757400.0,782200.0,822300.0,841500.0,864400.0,868700.0,850700.0,868700.0,863600.0,893100.0,838100.0,831900.0,781800.0,813500.0,824300.0,842e3,835600.0,833900.0,836600.0,850700.0,86e4,863600.0,858e3,871e3,888e3,895100.0,883300.0,896300.0,905800.0,915800.0,914600.0,903600.0,902100.0,909600.0,901300.0,909300.0,933400.0,961800.0,967e3,955300.0,968e3,969600.0,989700.0,1002600.0,1087200.0,1119300.0,1129200.0,1055100.0,1108900.0,1164200.0,1178100.0,1102600.0,1089700.0,1097700.0,1096900.0,1055600.0,1053300.0,1062800.0,1000800.0,964e3,929100.0,982600.0,1013800.0,1050100.0,1110100.0,1117200.0,1062100.0,969400.0,888200.0,836100.0,
3175.0,Philadelphia,Pennsylvania,18,109700.0,111400.0,110900.0,109900.0,108700.0,112300.0,113700.0,113800.0,111600.0,109900.0,106300.0,101500.0,99200.0,108200.0,110300.0,113700.0,109100.0,116100.0,120400.0,122900.0,127400.0,127200.0,123900.0,115200.0,115200.0,118900.0,120700.0,119300.0,115400.0,106800.0,104e3,99100.0,107400.0,103600.0,106100.0,105300.0,108e3,111100.0,108300.0,109900.0,106e3,107500.0,105400.0,104600.0,100700.0,102900.0,102800.0,102600.0,99e3,101700.0,105800.0,106300.0,107800.0,109900.0,110800.0,107600.0,107500.0,111700.0,114400.0,113600.0,109e3,109900.0,109400.0,113300.0,115900.0,117200.0,116600.0,117100.0,117e3,121100.0,120900.0,124900.0,126700.0,127300.0,126300.0,123400.0,121e3,120700.0,118200.0,120200.0,118600.0,121200.0,120100.0,116300.0,118e3,121300.0,124600.0,126300.0,126200.0,126600.0,126300.0,127600.0,128300.0,124100.0,126500.0,126e3,126900.0,122300.0,123e3,122700.0,125200.0,125400.0,129400.0,125800.0,128300.0,129800.0,131600.0,136300.0,136700.0,142400.0,141200.0,143700.0,143800.0,146200.0,146300.0,146100.0,148600.0,
1510.0,Alameda,California,19,537300.0,513800.0,471100.0,442e3,433e3,422400.0,407500.0,385600.0,366300.0,352400.0,341100.0,338600.0,321800.0,312600.0,304400.0,314800.0,324300.0,330200.0,347100.0,363100.0,376300.0,379400.0,378900.0,383800.0,383800.0,377800.0,380200.0,378800.0,383500.0,377200.0,377200.0,377700.0,378300.0,374500.0,363200.0,362900.0,358300.0,354300.0,341700.0,333700.0,337400.0,337e3,343400.0,343e3,346400.0,345500.0,344300.0,346400.0,339500.0,341100.0,336100.0,350400.0,367700.0,386e3,395100.0,399e3,407100.0,418700.0,430800.0,437100.0,443600.0,449300.0,458600.0,470400.0,485400.0,494700.0,504200.0,509500.0,514800.0,518300.0,522500.0,532900.0,536600.0,539700.0,538100.0,541600.0,547300.0,562300.0,563400.0,561500.0,559700.0,565900.0,574300.0,579900.0,603300.0,620600.0,625300.0,613200.0,608100.0,612700.0,618600.0,624800.0,627700.0,645600.0,655600.0,679600.0,669900.0,668600.0,654200.0,656300.0,652600.0,648200.0,651300.0,657900.0,678600.0,686800.0,707100.0,733300.0,755300.0,756200.0,723e3,716900.0,713700.0,724100.0,723e3,735900.0,749100.0,
2801.0,Middlesex,Massachusetts,20,368800.0,357200.0,350500.0,350800.0,347600.0,350900.0,349900.0,347100.0,335100.0,329600.0,333700.0,348900.0,342700.0,338600.0,326600.0,333100.0,334800.0,336400.0,342300.0,337600.0,335500.0,341700.0,356400.0,367500.0,361200.0,356100.0,351800.0,355700.0,359300.0,369500.0,376900.0,370200.0,360600.0,351900.0,359e3,364300.0,357e3,346200.0,341500.0,351100.0,355500.0,358300.0,361700.0,357700.0,352700.0,339700.0,349700.0,356600.0,362900.0,360500.0,360600.0,368100.0,367500.0,367700.0,366700.0,367400.0,365100.0,359900.0,366100.0,371400.0,375500.0,376300.0,376400.0,380200.0,378500.0,384400.0,388500.0,394e3,390900.0,388300.0,392800.0,394100.0,395700.0,392400.0,399300.0,401e3,403300.0,398300.0,399900.0,399600.0,401400.0,401200.0,413100.0,420700.0,422900.0,412900.0,410400.0,410600.0,413600.0,413500.0,414300.0,415300.0,416e3,419600.0,422100.0,426200.0,423300.0,426600.0,426800.0,434300.0,436500.0,439100.0,440900.0,432100.0,434300.0,434700.0,443500.0,445900.0,453e3,462600.0,467800.0,462500.0,455900.0,459500.0,467600.0,470700.0,466200.0,
2046.0,Suffolk,New York,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342600.0,342700.0,342900.0,330500.0,331500.0,327100.0,336500.0,340800.0,347800.0,348400.0,345900.0,349600.0,349100.0,348400.0,345300.0,345300.0,346800.0,347500.0,348600.0,343700.0,341100.0,339100.0,344300.0,342500.0,343300.0,343200.0,346800.0,342900.0,338500.0,339200.0,341900.0,346200.0,349300.0,352200.0,352400.0,350400.0,355300.0,352900.0,351100.0,345600.0,346100.0,346800.0,345400.0,345400.0,346700.0,347e3,347200.0,345200.0,345900.0,349200.0,352300.0,354e3,355500.0,353600.0,354700.0,348800.0,351600.0,354100.0,358800.0,358e3,353800.0,354400.0,353600.0,354400.0,351700.0,,
3017.0,Sacramento,California,22,247500.0,233100.0,221300.0,211100.0,203100.0,198100.0,190600.0,186100.0,178400.0,172500.0,167200.0,161600.0,159800.0,155300.0,157100.0,158800.0,163300.0,167200.0,168800.0,172200.0,172800.0,175300.0,173900.0,171e3,170300.0,170600.0,172900.0,172600.0,170200.0,168600.0,167e3,167400.0,167700.0,166600.0,166100.0,16e4,157400.0,153100.0,152600.0,150600.0,149800.0,151200.0,150700.0,151100.0,152800.0,153500.0,154700.0,152600.0,154500.0,153300.0,153400.0,153100.0,156300.0,162e3,166900.0,173900.0,180400.0,183900.0,189300.0,190100.0,199300.0,203200.0,212900.0,217600.0,224700.0,228500.0,231900.0,232400.0,235400.0,238200.0,242800.0,243700.0,243600.0,244600.0,246300.0,248500.0,247600.0,248500.0,251100.0,253200.0,254e3,253200.0,254600.0,257e3,260900.0,263300.0,264100.0,264700.0,266e3,266900.0,268300.0,270600.0,272400.0,275700.0,278600.0,281900.0,286700.0,288200.0,290400.0,290400.0,293800.0,297800.0,299500.0,302800.0,306700.0,306200.0,31e4,308300.0,315500.0,314100.0,317500.0,318800.0,324500.0,327500.0,326800.0,327100.0,328900.0,330600.0
1252.0,Nassau,New York,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411e3,411500.0,411100.0,412200.0,415100.0,416400.0,418300.0,414900.0,417400.0,417900.0,422900.0,421500.0,427e3,435300.0,439700.0,436800.0,430200.0,428100.0,428400.0,428700.0,427600.0,436200.0,438900.0,445300.0,435600.0,434300.0,425800.0,429400.0,431100.0,444400.0,446200.0,437600.0,440600.0,444700.0,458200.0,450800.0,454700.0,461800.0,464500.0,466600.0,466500.0,474400.0,469400.0,467800.0,469800.0,476900.0,485200.0,480600.0,481200.0,483300.0,485800.0,483800.0,,
2993.0,Palm Beach,Florida,24,246600.0,233400.0,219300.0,217700.0,216700.0,218600.0,214700.0,205700.0,195e3,184300.0,179600.0,173300.0,166200.0,155500.0,147100.0,145300.0,148100.0,153400.0,158900.0,159700.0,158800.0,157100.0,159300.0,160800.0,157300.0,151900.0,148400.0,148200.0,145200.0,142200.0,137600.0,137e3,136300.0,134100.0,134900.0,130600.0,126800.0,120400.0,120500.0,120300.0,118500.0,115400.0,113600.0,115900.0,114800.0,118100.0,119100.0,122900.0,122200.0,124300.0,125600.0,130300.0,132800.0,135300.0,138e3,139800.0,145800.0,148100.0,158700.0,159400.0,159700.0,154500.0,157e3,160800.0,162300.0,164100.0,165600.0,168400.0,172e3,175900.0,183100.0,183300.0,185300.0,180800.0,181e3,182100.0,185300.0,184900.0,186200.0,186700.0,192500.0,192900.0,196800.0,198400.0,201400.0,201900.0,206800.0,21e4,210400.0,209300.0,208900.0,210900.0,209900.0,211700.0,212300.0,219200.0,220700.0,223100.0,221100.0,222e3,224500.0,225400.0,23e4,231600.0,234300.0,233600.0,238900.0,245600.0,245e3,243900.0,237700.0,240500.0,237800.0,239500.0,,,,
2241.0,Cuyahoga,Ohio,25,,,,,,,,,,,,,,,,,,,,94100.0,1e5,99800.0,98500.0,95500.0,95600.0,97400.0,100700.0,99500.0,91900.0,86e3,81800.0,87300.0,96200.0,101500.0,99300.0,84200.0,79100.0,75200.0,77100.0,79700.0,80900.0,85e3,80900.0,80400.0,78900.0,80900.0,81200.0,76400.0,73100.0,75500.0,81700.0,83300.0,83e3,82100.0,84400.0,83e3,81700.0,84200.0,86700.0,88800.0,86500.0,83600.0,81300.0,84200.0,88400.0,92500.0,92e3,90500.0,91100.0,89400.0,90600.0,83700.0,86e3,87700.0,95900.0,96400.0,95300.0,96700.0,95700.0,98400.0,96300.0,98900.0,96500.0,93200.0,94e3,92600.0,98100.0,97200.0,100900.0,99e3,98900.0,95600.0,94600.0,95500.0,99900.0,105200.0,103800.0,106600.0,106100.0,108700.0,104700.0,105300.0,107100.0,111300.0,117300.0,121e3,125900.0,119900.0,118300.0,117e3,120400.0,115400.0,111700.0,109800.0,116400.0,123100.0,129e3,
